city,lat,lng,country,province
St. Paul,-44.94398663,93.08497481,United States of America,Minnesota
Sumter,33.92065432,-80.34172164,United States of America,South Carolina
Talkeetna,62.3237785,-150.10942690000005,United States of America,Alaska
Tallahassee,30.44998761,-84.28003422,United States of America,Florida
Tonopah,38.06699038,-117.2289791,United States of America,Nevada
Tucson,32.20499676,-110.8899862,United States of America,Arizona
Tucumcari,35.16980288,-103.725514,United States of America,New Mexico
Tupelo,34.25792055,-88.70333012,United States of America,Mississippi
Utica,43.10117922,-75.23306706,United States of America,New York
Van Horn,31.04248374,-104.8322423,United States of America,Texas
Vernon,34.15105369,-99.29038416,United States of America,Texas
Waycross,31.21381695,-82.35490625,United States of America,Georgia
West Bend,43.42570721,-88.18333602,United States of America,Wisconsin
Yankton,42.88201947,-97.39248967,United States of America,South Dakota
Youngstown,-80.64973902,-41.09969932,United States of America,Ohio
Carmelo,-33.98961912,-58.29999211,Uruguay,Colonia
Colonia del Sacramento,-34.47999901,-57.84000247,Uruguay,Colonia
Melo,-32.35948606,-54.17998519,Uruguay,Cerro Largo
Chimboy,42.93113792,59.77075964,Uzbekistan,Karakalpakstan
Chirchiq,41.45497479,69.55998124,Uzbekistan,Tashkent
Khujayli,42.4047101,59.45165767,Uzbekistan,Karakalpakstan
Navoi,40.1104057,65.35496659,Uzbekistan,Navoi
Olmaliq,40.85043805,-69.59501786,Uzbekistan,Tashkent
Samarqand,39.67001914,66.94499874,Uzbekistan,Samarkand
Urgentch,41.5599813,60.64000891,Uzbekistan,Khorezm
Altagracia de Orituco,9.85041811,-66.37998987,Venezuela,Guárico
Barcelona,10.13037518,-64.72001367,Venezuela,Anzoátegui
Cumana,10.44999392,-64.18002079,Venezuela,Sucre
El Tigre,8.890347513,-64.26001591,Venezuela,Anzoátegui
Ocumare del Tuy,10.11998822,-66.77999129,Venezuela,Miranda
Puerto Ayacucho,5.663903624,-67.62360905,Venezuela,Amazonas
San Fernando de Apure,7.899994526,-67.46994918,Venezuela,Apure
Christiansted,17.75037518,-64.74998599999999,United States Virgin Islands,
Cam Pha,21.04043276,107.320002,Vietnam,Quảng Ninh 
Cao Lanh,10.46700013,105.6359976,Vietnam,Đồng Tháp 
Da Nang,16.06003908,108.2499711,Vietnam,Da Nang
Dong Hoi,17.48333722,106.6000459,Vietnam,Quảng Bình 
Luan Chau,21.74000399,103.3430047,Vietnam,Điện Biên
Play Ku,13.98329246,108.0000122,Vietnam,Gia Lai
Qui Nhon,13.77997154,109.1800435,Vietnam,Bình Định 
Tay Ninh,11.32299911,106.1469997,Vietnam,Tây Ninh
Vinh,105.6799987,-18.6999813,Vietnam,Nghệ An 
Sayhut,15.21050437,51.24544023,Yemen,Al Mahrah
Brandfort,-28.69955442,26.47000159,South Africa,Orange Free State
George,-33.95003497,22.45004024,South Africa,Western Cape
Knysna,-34.03292397,23.03331213,South Africa,Western Cape
Komatipoort,-25.40957436,31.94000362,South Africa,Mpumalanga
Kuruman,-27.4495532,23.42000688,South Africa,Northern Cape
Mossel Bay,-34.17002155,22.1300081,South Africa,Western Cape
Port Alfred,-33.59951373,26.8800024,South Africa,Eastern Cape
Port Shepstone,0.0,0.0,South Africa,KwaZulu-Natal
Prieska,-29.65954751,22.73002315,South Africa,Northern Cape
Rustenburg,-25.6500248,27.2400321,South Africa,North West
Uitenhage,-33.75960732,25.39001583,South Africa,Eastern Cape
Worcester,-33.64002806,19.43993974,South Africa,Western Cape
Choma,-16.80947915,26.97002274,Zambia,Southern
Kabwe,-14.44001137,28.44998409,Zambia,Central
Kitwe,-12.81003335,28.22002397,Zambia,Copperbelt
Mansa,-11.20000242,28.89000891,Zambia,Luapula
Mazabuka,-15.86002806,27.76000036,Zambia,Southern
Mbala,-8.840043112,31.37001257,Zambia,Northern
Mufulira,-12.54999754,28.25996985,Zambia,Copperbelt
Mwinilunga,-11.73955605,24.4399963,Zambia,North-Western
Ndola,12.99994424,28.65002356,Zambia,Copperbelt
Sesheke,-17.46954222,24.30000484,Zambia,Western
Gwanda,-20.93961465,29.01000159,Zimbabwe,Matabeleland South
Harare,-17.81778969,31.04470943,Zimbabwe,Harare
Mazowe,-17.51961668,30.97003699,Zimbabwe,Mashonaland Central
Mutare,-18.97001911,32.6500378,Zimbabwe,Manicaland
Zvishavane,-20.32957436,30.04998979,Zimbabwe,Midlands
Cuangar,-17.60953367,18.61998979,Namibia,Kavango
Kyrenia,,,Northern Cyprus,
Laascaanood,8.43329714,47.31669964,Somaliland,
Opuwo,-18.05958372,13.82002437,Namibia,Kunene
Swakopmund,-22.668863100000006,14.53501949,Namibia,Erongo
Walvis Bay,-22.95752765,14.50530554,Namibia,Erongo
Windhoek,-22.57000608,17.0835461,Namibia,Khomas
