LocationID,Country,Location,Region,Latitude,Longitude,ElevM,MAX_TEMP,MIN_TEMP,PRE,MegaEnviron
220,ZIMBABWE,"AREX DRSS, HARARE",Eastern and Southern Africa,-17.8,31.1,1513,25.86000061,15.23999977,752,Wet Upper Mid-altitude
221,ZIMBABWE,"ART FARM, HARARE",Eastern and Southern Africa,-17.8,31.05,1498,25.9,15.2,742,Wet Upper Mid-altitude
222,ZIMBABWE,HARARE,Eastern and Southern Africa,-17.8,31.05,1498,25.940001,15.24,742,Wet Upper Mid-altitude
223,ZIMBABWE,"AREX, HARARE",Eastern and Southern Africa,-17.79999924,31.10000038,1513,25.86000061,15.23999977,752,Wet Upper Mid-altitude
224,ZIMBABWE,"DRSS, HARARE",Eastern and Southern Africa,-17.79999924,31.10000038,1513,25.86000061,15.23999977,752,Wet Upper Mid-altitude
225,ZIMBABWE,ARCTURUS,Eastern and Southern Africa,-17.783,31.317,1375,26.5,15.72,832,Wet Upper Mid-altitude
226,ZIMBABWE,RATTRAY,Eastern and Southern Africa,-17.70000076,31.20000076,1403,26.52000046,15.65999985,839,Wet Upper Mid-altitude
227,ZIMBABWE,RATTRAY FARM,Eastern and Southern Africa,-17.70000076,31.20000076,1403,26.52000046,15.65999985,839,Wet Upper Mid-altitude
228,ZIMBABWE,GWEBI,Eastern and Southern Africa,-17.7,30.85,1441,25.97999954,14.97999954,742,
229,ZIMBABWE,MAZOWE,Eastern and Southern Africa,0,0,1370,27.059999,15.82,777,
230,ZIMBABWE,GLENDALE,Eastern and Southern Africa,0,0,1284,26.879999,16.220001,804,
